timestamp,location_lat,location_long
2020-04-15,11.857000000000001,-8.324999999999989
2020-04-17,11.87,-8.384999999999991
2020-04-19,11.909,-8.339999999999975
2020-04-21,11.909,-8.401000000000009
2020-04-23,11.873,-8.38900000000001
2020-04-25,11.877,-8.38900000000001
2020-04-27,13.558,-9.105000000000018
2020-04-29,16.283,-10.863999999999976
2020-05-02,16.277,-10.874000000000024
2020-05-04,16.282,-10.867000000000019
2020-05-06,20.853,-11.557000000000016
2020-05-08,31.448,-9.038999999999987
2020-05-09,31.494,-8.887999999999977
2020-05-10,31.436,-9.031000000000006
2020-05-11,31.435,-9.007999999999981
2020-05-13,31.428,-9.018000000000027
2020-05-14,31.436999999999998,-8.928999999999975
2020-05-16,31.430999999999997,-9.045000000000016
2020-05-17,31.373,-8.98399999999998
2020-05-19,31.427,-9.028999999999996
